org,year,name,position,normalized_name,first,last,middle
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2011,CHRISTOPHER WRIGHT,Director,CHRISTOPHER WRIGHT,CHRISTOPHER,WRIGHT,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2010,TERRY ANDERSON,Executive Direc,TERRY ANDERSON,TERRY,ANDERSON,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2010,WILLIAM H MELLOR,Director,WILLIAM H MELLOR,WILLIAM,MELLOR,H
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2010,WILLIAM DUNN,Director,WILLIAM DUNN,WILLIAM,DUNN,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2010,VERNON SMITH,Director,VERNON SMITH,VERNON,SMITH,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2010,TYLER DANN,Treasurer,TYLER DANN,TYLER,DANN,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2010,THOMAS J BRAY,Director,THOMAS J BRAY,THOMAS,BRAY,J
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2010,THOMAS BEACH,Chairman,THOMAS BEACH,THOMAS,BEACH,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2010,ROBERT C CLEMENT,Director,ROBERT C CLEMENT,ROBERT,CLEMENT,C
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2010,MONICA GUENTHER,Secretary,MONICA GUENTHER,MONICA,GUENTHER,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2010,LOREN BOUGH,Director,LOREN BOUGH,LOREN,BOUGH,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2010,LEIGH H PERKINS,Director,LEIGH H PERKINS,LEIGH,PERKINS,H
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2010,KIMBERLY DENNIS,Director,KIMBERLY DENNIS,KIMBERLY,DENNIS,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2010,JOHN TOMLIN,Director,JOHN TOMLIN,JOHN,TOMLIN,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2010,JEAN BRIGGS,Director,JEAN BRIGGS,JEAN,BRIGGS,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2010,FRANK-PAUL KING,Vice Chairman,FRANK-PAUL KING,FRANK-PAUL,KING,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2010,DWIGHT LEE,Director,DWIGHT LEE,DWIGHT,LEE,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2010,DAVID CAMERON,Director,DAVID CAMERON,DAVID,CAMERON,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2010,CHRISTOPHER WRIGHT,Director,CHRISTOPHER WRIGHT,CHRISTOPHER,WRIGHT,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2009,JEAN BRIGGS,Director,JEAN BRIGGS,JEAN,BRIGGS,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2009,FRANK-PAUL KING,Vice Chairman,FRANK-PAUL KING,FRANK-PAUL,KING,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2009,ROBERT C CLEMENT,Director,ROBERT C CLEMENT,ROBERT,CLEMENT,C
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2009,THOMAS BEACH,Chairman,THOMAS BEACH,THOMAS,BEACH,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2009,THOMAS J BRAY,Director,THOMAS J BRAY,THOMAS,BRAY,J
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2009,TYLER DANN,Treasurer,TYLER DANN,TYLER,DANN,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2009,KIMBERLY DENNIS,Director,KIMBERLY DENNIS,KIMBERLY,DENNIS,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2009,WILLIAM DUNN,Director,WILLIAM DUNN,WILLIAM,DUNN,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2009,JOSEPH IGNAT,Director,JOSEPH IGNAT,JOSEPH,IGNAT,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2009,DAVID CAMERON,Director,DAVID CAMERON,DAVID,CAMERON,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2009,DWIGHT LEE,Director,DWIGHT LEE,DWIGHT,LEE,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2009,ANDREW MARTZLOFF,Director,ANDREW MARTZLOFF,ANDREW,MARTZLOFF,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2009,GEORGE OHRSTROM,Director,GEORGE OHRSTROM,GEORGE,OHRSTROM,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2009,JOHN TOMLIN,Director,JOHN TOMLIN,JOHN,TOMLIN,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2009,PAULA VENUTO LEUSCHEN,Director,PAULA VENUTO LEUSCHEN,PAULA,LEUSCHEN,VENUTO
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2009,VERNON SMITH,Director,VERNON SMITH,VERNON,SMITH,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2009,WILLIAM H MELLOR,Director,WILLIAM H MELLOR,WILLIAM,MELLOR,H
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2009,CHRISTOPHER WRIGHT,Director,CHRISTOPHER WRIGHT,CHRISTOPHER,WRIGHT,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2009,MONICA GUENTHER,Secretary,MONICA GUENTHER,MONICA,GUENTHER,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2008,MONICA GUENTHER,Secretary,MONICA GUENTHER,MONICA,GUENTHER,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2008,JEAN BRIGGS,Director,JEAN BRIGGS,JEAN,BRIGGS,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2008,FRANK-PAUL KING,Director,FRANK-PAUL KING,FRANK-PAUL,KING,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2008,ROBERT C CLEMENT,Director,ROBERT C CLEMENT,ROBERT,CLEMENT,C
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2008,THOMAS BEACH,Chairman,THOMAS BEACH,THOMAS,BEACH,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2008,THOMAS J BRAY,Director,THOMAS J BRAY,THOMAS,BRAY,J
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2008,TYLER DANN,Treasurer,TYLER DANN,TYLER,DANN,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2008,KIMBERLY DENNIS,Director,KIMBERLY DENNIS,KIMBERLY,DENNIS,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2008,WILLIAM DUNN,Director,WILLIAM DUNN,WILLIAM,DUNN,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2008,JOSEPH IGNAT,Director,JOSEPH IGNAT,JOSEPH,IGNAT,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2008,DAVID CAMERON,Director,DAVID CAMERON,DAVID,CAMERON,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2008,DWIGHT LEE,Director,DWIGHT LEE,DWIGHT,LEE,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2008,ANDREW MARTZLOFF,Director,ANDREW MARTZLOFF,ANDREW,MARTZLOFF,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2008,GEORGE OHRSTROM,Director,GEORGE OHRSTROM,GEORGE,OHRSTROM,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2008,JOHN TOMLIN,Director,JOHN TOMLIN,JOHN,TOMLIN,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2008,PAULA VENUTO LEUSCHEN,Vice Chairman,PAULA VENUTO LEUSCHEN,PAULA,LEUSCHEN,VENUTO
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2008,VERNON SMITH,Director,VERNON SMITH,VERNON,SMITH,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2008,WILLIAM H MELLOR,Director,WILLIAM H MELLOR,WILLIAM,MELLOR,H
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2008,CHRISTOPHER WRIGHT,Director,CHRISTOPHER WRIGHT,CHRISTOPHER,WRIGHT,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2007,TERRY ANDERSON,Executive Direc,TERRY ANDERSON,TERRY,ANDERSON,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2007,MONICA L GUENTHER,Secretary,MONICA L GUENTHER,MONICA,GUENTHER,L
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2007,TIMOTHY M CRANSTON,Treasurer,TIMOTHY M CRANSTON,TIMOTHY,CRANSTON,M
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2007,PAULA VENUTO LEUSCHEN,Director,PAULA VENUTO LEUSCHEN,PAULA,LEUSCHEN,VENUTO
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2007,JOSEPH IGNAT,Director,JOSEPH IGNAT,JOSEPH,IGNAT,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2007,JOHN TOMLIN,Treasurer,JOHN TOMLIN,JOHN,TOMLIN,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2007,WILLIAM DUNN,Director,WILLIAM DUNN,WILLIAM,DUNN,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2007,CHRISTOPHER WRIGHT,Director,CHRISTOPHER WRIGHT,CHRISTOPHER,WRIGHT,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2007,JEAN BRIGGS,Director,JEAN BRIGGS,JEAN,BRIGGS,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2007,ANDREW MARTZLOFF,Chairman,ANDREW MARTZLOFF,ANDREW,MARTZLOFF,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2007,THOMAS J BRAY,Director,THOMAS J BRAY,THOMAS,BRAY,J
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2007,DAVID CAMERON,Director,DAVID CAMERON,DAVID,CAMERON,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2007,KIMBERLY DENNIS,Director,KIMBERLY DENNIS,KIMBERLY,DENNIS,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2007,GEORGE OHRSTROM,Director,GEORGE OHRSTROM,GEORGE,OHRSTROM,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2007,ROBERT C CLEMENT,Director,ROBERT C CLEMENT,ROBERT,CLEMENT,C
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2007,VERNON SMITH,Director,VERNON SMITH,VERNON,SMITH,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2007,DWIGHT LEE,Director,DWIGHT LEE,DWIGHT,LEE,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2007,TYLER DANN,Director,TYLER DANN,TYLER,DANN,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2007,WILLIAM H MELLOR,Director,WILLIAM H MELLOR,WILLIAM,MELLOR,H
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2007,THOMAS BEACH,Vice President,THOMAS BEACH,THOMAS,BEACH,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2006,TERRY ANDERSON,Executive Director,TERRY ANDERSON,TERRY,ANDERSON,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2006,JOHN TOMLIN,Treasurer,JOHN TOMLIN,JOHN,TOMLIN,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2006,TYLER DANN,Director,TYLER DANN,TYLER,DANN,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2006,ANDREW MARTZLOFF,Chairman,ANDREW MARTZLOFF,ANDREW,MARTZLOFF,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2006,DAVID CAMERON,Director,DAVID CAMERON,DAVID,CAMERON,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2006,WILLIAM DUNN,Director,WILLIAM DUNN,WILLIAM,DUNN,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2006,DAVID ATKINSON,Director,DAVID ATKINSON,DAVID,ATKINSON,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2006,PAULA VENUTO LEUSCHEN,Director,PAULA VENUTO LEUSCHEN,PAULA,LEUSCHEN,VENUTO
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2006,THOMAS BEACH,Vice President,THOMAS BEACH,THOMAS,BEACH,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2006,CHRISTOPHER WRIGHT,Director,CHRISTOPHER WRIGHT,CHRISTOPHER,WRIGHT,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2006,WILLIAM H MELLOR,Director,WILLIAM H MELLOR,WILLIAM,MELLOR,H
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2006,JOSEPH IGNAT,Director,JOSEPH IGNAT,JOSEPH,IGNAT,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2006,VERNON SMITH,Director,VERNON SMITH,VERNON,SMITH,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2006,JEAN BRIGGS,Director,JEAN BRIGGS,JEAN,BRIGGS,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2006,LEIGH PERKINS,Director,LEIGH PERKINS,LEIGH,PERKINS,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2006,KIMBERLY DENNIS,Director,KIMBERLY DENNIS,KIMBERLY,DENNIS,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2006,DWIGHT LEE,Director,DWIGHT LEE,DWIGHT,LEE,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2006,GEORGE OHRSTROM,Director,GEORGE OHRSTROM,GEORGE,OHRSTROM,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2006,FRANK-PAUL KING,Director,FRANK-PAUL KING,FRANK-PAUL,KING,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2006,THOMAS J BRAY,Director,THOMAS J BRAY,THOMAS,BRAY,J
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2005,TERRY ANDERSON,Executive Director,TERRY ANDERSON,TERRY,ANDERSON,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2005,JOSEPH IGNAT,Director,JOSEPH IGNAT,JOSEPH,IGNAT,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2005,WILLIAM DUNN,Director,WILLIAM DUNN,WILLIAM,DUNN,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2005,DAVID CAMERON,Director,DAVID CAMERON,DAVID,CAMERON,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2005,DWIGHT LEE,Director,DWIGHT LEE,DWIGHT,LEE,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2005,THOMAS BEACH,Director,THOMAS BEACH,THOMAS,BEACH,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2005,JEAN BRIGGS,Director,JEAN BRIGGS,JEAN,BRIGGS,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2005,GEORGE OHRSTROM,Director,GEORGE OHRSTROM,GEORGE,OHRSTROM,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2005,VERNON SMITH,Director,VERNON SMITH,VERNON,SMITH,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2005,JOHN TOMLIN,Treasurer,JOHN TOMLIN,JOHN,TOMLIN,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2005,DAVID ATKINSON,Director,DAVID ATKINSON,DAVID,ATKINSON,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2005,PAUL INGRASSIA,Director,PAUL INGRASSIA,PAUL,INGRASSIA,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2005,TYLER DANN,Director,TYLER DANN,TYLER,DANN,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2005,KIMBERLY DENNIS,Director,KIMBERLY DENNIS,KIMBERLY,DENNIS,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2005,ANDREW MARTZLOFF,Chairman,ANDREW MARTZLOFF,ANDREW,MARTZLOFF,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2005,LEIGH PERKINS,Director,LEIGH PERKINS,LEIGH,PERKINS,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2005,FRANK-PAUL KING,Director,FRANK-PAUL KING,FRANK-PAUL,KING,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2005,E. WAYNE NORDBERG,Director,E WAYNE NORDBERG,E,NORDBERG,WAYNE
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2005,PAULA VENUTO LEUSCHEN,Director,PAULA VENUTO LEUSCHEN,PAULA,LEUSCHEN,VENUTO
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2004,TERRY ANDERSON,Executive Director,TERRY ANDERSON,TERRY,ANDERSON,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2004,MONICA GUENTHER,Treasurer,MONICA GUENTHER,MONICA,GUENTHER,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2004,DWIGHT LEE,Director,DWIGHT LEE,DWIGHT,LEE,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2004,GEORGE OHRSTROM,Director,GEORGE OHRSTROM,GEORGE,OHRSTROM,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2004,PAUL INGRASSIA,Director,PAUL INGRASSIA,PAUL,INGRASSIA,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2004,THOMAS BRAY,Chairman,THOMAS BRAY,THOMAS,BRAY,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2004,TYLER DANN,Director,TYLER DANN,TYLER,DANN,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2004,KIMBERLY DENNIS,Director,KIMBERLY DENNIS,KIMBERLY,DENNIS,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2004,JOHN TOMLIN,Director,JOHN TOMLIN,JOHN,TOMLIN,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2004,LEIGH PERKINS,Director,LEIGH PERKINS,LEIGH,PERKINS,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2004,JOSEPH IGNAT,Director,JOSEPH IGNAT,JOSEPH,IGNAT,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2004,E. WAYNE NORDBERG,Director,E WAYNE NORDBERG,E,NORDBERG,WAYNE
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2004,THOMAS BEACH,Director,THOMAS BEACH,THOMAS,BEACH,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2004,DAVID CAMERON,Director,DAVID CAMERON,DAVID,CAMERON,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2004,ANDREW MARTZLOFF,Director,ANDREW MARTZLOFF,ANDREW,MARTZLOFF,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2004,WILLIAM DUNN,Director,WILLIAM DUNN,WILLIAM,DUNN,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2004,DAVID ATKINSON,Director,DAVID ATKINSON,DAVID,ATKINSON,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2003,TERRY ANDERSON,EXEC DIR,TERRY ANDERSON,TERRY,ANDERSON,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2003,MONICA GUENTHER,SEC/TREAS,MONICA GUENTHER,MONICA,GUENTHER,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2003,Paul Ingrassia,Trustee,PAUL INGRASSIA,PAUL,INGRASSIA,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2003,Thomas E. Beach,Trustee,THOMAS E BEACH,THOMAS,BEACH,E
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2003,David W. Brady,Trustee,DAVID W BRADY,DAVID,BRADY,W
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2003,Gerry Ohrstrom,Trustee,GERRY OHRSTROM,GERRY,OHRSTROM,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2003,Thomas J. Bray,Chair,THOMAS J BRAY,THOMAS,BRAY,J
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2003,William A. Dunn,Trustee,WILLIAM A DUNN,WILLIAM,DUNN,A
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2003,Vernon L. Smith,Trustee,VERNON L SMITH,VERNON,SMITH,L
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2003,Joseph N. Ignat,Trustee,JOSEPH N IGNAT,JOSEPH,IGNAT,N
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2003,Andrew S. Martzloff,Trustee,ANDREW S MARTZLOFF,ANDREW,MARTZLOFF,S
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2003,Leigh Perkins,Trustee,LEIGH PERKINS,LEIGH,PERKINS,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2003,David G. Cameron,Trustee,DAVID G CAMERON,DAVID,CAMERON,G
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2003,Jean A. Briggs,Trustee,JEAN A BRIGGS,JEAN,BRIGGS,A
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2003,E. Wayne Nordberg,Trustee,E WAYNE NORDBERG,E,NORDBERG,WAYNE
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2003,David R. Atkinson,Trustee,DAVID R ATKINSON,DAVID,ATKINSON,R
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2002,TERRY ANDERSON,EXEC DIR,TERRY ANDERSON,TERRY,ANDERSON,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2002,MONICA GUENTHER,ADMIN DIR,MONICA GUENTHER,MONICA,GUENTHER,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2002,Leigh Perkins,Chair,LEIGH PERKINS,LEIGH,PERKINS,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2002,John F Tomlin,Chair,JOHN F TOMLIN,JOHN,TOMLIN,F
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2002,David G Cameron,Chair,DAVID G CAMERON,DAVID,CAMERON,G
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2002,Thomas E Beach,Chair,THOMAS E BEACH,THOMAS,BEACH,E
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2002,Thomas J Bray,Chair,THOMAS J BRAY,THOMAS,BRAY,J
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2002,David W Brady,Chair,DAVID W BRADY,DAVID,BRADY,W
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2002,Jean A Briggs,Chair,JEAN A BRIGGS,JEAN,BRIGGS,A
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2002,William A Dunn,Chair,WILLIAM A DUNN,WILLIAM,DUNN,A
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2002,Dwight E Lee,Chair,DWIGHT E LEE,DWIGHT,LEE,E
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2002,Andrew S Martzloff,Chair,ANDREW S MARTZLOFF,ANDREW,MARTZLOFF,S
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2002,David R Atkinson,Chair,DAVID R ATKINSON,DAVID,ATKINSON,R
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2002,Vernon L Smith,Chair,VERNON L SMITH,VERNON,SMITH,L
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2002,Wayne E Nordberg,Chair,WAYNE E NORDBERG,WAYNE,NORDBERG,E
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2001,TERRY ANDERSON,EXEC. DIR.,TERRY ANDERSON,TERRY,ANDERSON,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2001,MONICA GUENTHER,ADMIN DIR.,MONICA GUENTHER,MONICA,GUENTHER,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2000,TERRY ANDERSON,EXEC DIR.,TERRY ANDERSON,TERRY,ANDERSON,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,2000,MONICA GUENTHER,ADMIN DIR.,MONICA GUENTHER,MONICA,GUENTHER,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,1999,TERRY ANDERSON,EXEC DIRECTR,TERRY ANDERSON,TERRY,ANDERSON,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,1999,MONICA GUENTHER,ADMIN DIRCTR,MONICA GUENTHER,MONICA,GUENTHER,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,1998,MONICA GUENTHER,ADMIN. DIRECTOR,MONICA GUENTHER,MONICA,GUENTHER,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,1998,TERRY ANDERSON,EXEC. DIRECTOR,TERRY ANDERSON,TERRY,ANDERSON,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,1997,Terry Anderson,Exec. Director,TERRY ANDERSON,TERRY,ANDERSON,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,1997,Monica Guenther,Admin. Director,MONICA GUENTHER,MONICA,GUENTHER,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,1997,Kimberly Dennis,President,KIMBERLY DENNIS,KIMBERLY,DENNIS,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,1997,Ryan Amacher,Board of Trustees,RYAN AMACHER,RYAN,AMACHER,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,1997,Jean Briggs,Board of Trustees,JEAN BRIGGS,JEAN,BRIGGS,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,1997,Dave Cameron,Board of Trustees,DAVE CAMERON,DAVE,CAMERON,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,1997,William Dunn,Board of Trustees,WILLIAM DUNN,WILLIAM,DUNN,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,1997,Eugene Graf III,Board of Trustees,EUGENE GRAF,EUGENE,GRAF,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,1997,Lorents Grosfield,Board of Trustees,LORENTS GROSFIELD,LORENTS,GROSFIELD,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,1997,Joseph N. Ignat,Board of Trustees,JOSEPH N IGNAT,JOSEPH,IGNAT,N
PROPERTY AND ENVIRONMENT RESEARCH CENTER,1997,Byron Lamm,Board of Trustees,BYRON LAMM,BYRON,LAMM,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,1997,Dwight E. Lee,Board of Trustees,DWIGHT E LEE,DWIGHT,LEE,E
PROPERTY AND ENVIRONMENT RESEARCH CENTER,1997,Adam Meyerson,Board of Trustees,ADAM MEYERSON,ADAM,MEYERSON,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,1997,E. Wayne Nordberg,Board of Trustees,E WAYNE NORDBERG,E,NORDBERG,WAYNE
PROPERTY AND ENVIRONMENT RESEARCH CENTER,1997,Jerry Perkins,Board of Trustees,JERRY PERKINS,JERRY,PERKINS,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,1997,Leigh Perkins,Board of Trustees,LEIGH PERKINS,LEIGH,PERKINS,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,1997,Marc Pierce,Board of Trustees,MARC PIERCE,MARC,PIERCE,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,1997,"Charles Potter,Jr.",Board of Trustees,CHARLES POTTERJR,CHARLES,POTTERJR,
PROPERTY AND ENVIRONMENT RESEARCH CENTER,1997,Scott W. Rasmussen,Board of Trustees,SCOTT W RASMUSSEN,SCOTT,RASMUSSEN,W
PROPERTY AND ENVIRONMENT RESEARCH CENTER,1997,Hardy Redd,Board of Trustees,HARDY REDD,HARDY,REDD,
WESTERN ENERGY ALLIANCE,2018,KATHLEEN SGAMMA,PRESIDENT,KATHLEEN SGAMMA,KATHLEEN,SGAMMA,
WESTERN ENERGY ALLIANCE,2018,JEFF LANG,BOARD CHAIR,JEFF LANG,JEFF,LANG,
